channel,snr_db,mode,psnr_mean,psnr_std,psnr_p10,psnr_p05,ssim_mean,ssim_std,ssim_p10,ssim_p05,latent_cosine_mean,latent_cosine_std,latent_cosine_p10,latent_cosine_p05,latent_cka_mean,latent_cka_std,latent_cka_p10,latent_cka_p05
urban,9,diffusion_no_token,16.8602294921875,0.8083406686782837,16.050222396850586,15.573906898498535,0.23182199895381927,0.03913285210728645,0.1847468763589859,0.17304466664791107,0.9996875524520874,2.167857928725425e-05,0.9996600151062012,0.9996476173400879,0.8978666067123413,0.04880828782916069,0.8346094489097595,0.7961737513542175
urban,9,diffusion_token,23.02972412109375,1.939652919769287,20.72618865966797,19.556467056274414,0.6392382979393005,0.06314489245414734,0.5574030876159668,0.5286853909492493,0.99992436170578,2.3030132069834508e-05,0.999895453453064,0.999882698059082,0.645067036151886,0.11948467791080475,0.4937373101711273,0.4637129604816437
urban,12,baseline,18.17253303527832,0.8513681888580322,17.217031478881836,16.837190628051758,0.2880927622318268,0.04394233226776123,0.23592735826969147,0.22250397503376007,0.9997544288635254,2.098484219459351e-05,0.9997283220291138,0.9997165203094482,0.9233810305595398,0.040641043335199356,0.8734134435653687,0.8538469076156616
urban,12,tokenizer_cond,17.01296615600586,0.7300863862037659,16.289691925048828,15.927831649780273,0.23793260753154755,0.040045034140348434,0.18928684294223785,0.1788220852613449,0.9996877312660217,2.0569053958752193e-05,0.9996615648269653,0.9996511936187744,0.8973233103752136,0.05061529576778412,0.8284875154495239,0.8011161684989929
urban,12,diffusion_no_token,17.037403106689453,0.723860502243042,16.255653381347656,15.965797424316406,0.2382306456565857,0.03998243436217308,0.1904871165752411,0.17906621098518372,0.9996874332427979,2.1339314116630703e-05,0.9996607303619385,0.999649167060852,0.8985393643379211,0.051024165004491806,0.8230621814727783,0.7932619452476501
urban,12,diffusion_token,23.777820587158203,1.82173490524292,21.44120216369629,20.715251922607422,0.658502459526062,0.06316583603620529,0.5767929553985596,0.5498427748680115,0.9999262094497681,2.2708063625032082e-05,0.9998970031738281,0.999885082244873,0.6469107866287231,0.11244257539510727,0.5008831024169922,0.46970033645629883
urban,15,baseline,18.284854888916016,0.8490581512451172,17.409183502197266,17.074512481689453,0.2914121747016907,0.04423981532454491,0.23756007850170135,0.22211003303527832,0.9997552037239075,2.030016366916243e-05,0.9997305870056152,0.999717652797699,0.924820601940155,0.03903620317578316,0.8791590332984924,0.8399171233177185
urban,15,tokenizer_cond,17.170042037963867,0.671383798122406,16.452611923217773,16.186635971069336,0.24430014193058014,0.0415995754301548,0.1953202486038208,0.18127308785915375,0.999687910079956,2.0846940969931893e-05,0.9996628761291504,0.9996506571769714,0.900401771068573,0.04820830747485161,0.8343082070350647,0.8052851557731628
urban,15,diffusion_no_token,17.14956283569336,0.722026526927948,16.442913055419922,16.141197204589844,0.24403879046440125,0.041499461978673935,0.1948430836200714,0.18202348053455353,0.9996877908706665,2.10089983738726e-05,0.9996604919433594,0.9996490478515625,0.8964316844940186,0.05052216351032257,0.8311213850975037,0.8109316825866699
urban,15,diffusion_token,24.205589294433594,1.9388954639434814,21.96405601501465,21.04395294189453,0.6723307371139526,0.06367354094982147,0.5895991325378418,0.5596169233322144,0.999927282333374,2.2625468773185275e-05,0.9998993873596191,0.9998852014541626,0.6534242033958435,0.11473622173070908,0.512615978717804,0.48583218455314636
urban,18,baseline,18.36185646057129,0.7705884575843811,17.513547897338867,17.21537971496582,0.29345208406448364,0.04540953412652016,0.2396819144487381,0.2250756025314331,0.999755322933197,1.9542843801900744e-05,0.9997312426567078,0.9997196197509766,0.9296103715896606,0.035589799284935,0.8894056081771851,0.8605397939682007
urban,18,tokenizer_cond,17.246532440185547,0.6539527773857117,16.53754997253418,16.284494400024414,0.24834319949150085,0.04230032488703728,0.19844670593738556,0.18670029938220978,0.999687671661377,2.0819528799620457e-05,0.9996610283851624,0.999650239944458,0.90679532289505,0.0452582985162735,0.8466943502426147,0.8172671794891357
urban,18,diffusion_no_token,17.24945831298828,0.6529111862182617,16.546903610229492,16.269817352294922,0.2486516386270523,0.04309839382767677,0.19836676120758057,0.18655502796173096,0.9996880888938904,2.0793375369976275e-05,0.9996618032455444,0.9996512532234192,0.8997445702552795,0.04923808574676514,0.8318622708320618,0.7980716824531555
urban,18,diffusion_token,24.630220413208008,1.7238237857818604,22.472270965576172,21.627792358398438,0.6825578212738037,0.06179656833410263,0.6024214029312134,0.5717335939407349,0.9999284148216248,2.2071562852943316e-05,0.999899685382843,0.9998865127563477,0.6628929972648621,0.11700832098722458,0.5245980620384216,0.48117682337760925
urban,20,baseline,18.40097427368164,0.7356961369514465,17.584880828857422,17.279844284057617,0.2944163978099823,0.045415520668029785,0.239601269364357,0.22667010128498077,0.9997554421424866,1.984471055038739e-05,0.9997314214706421,0.9997197389602661,0.9276185631752014,0.03356677666306496,0.8779744505882263,0.8644453287124634
urban,20,tokenizer_cond,17.282337188720703,0.6363657116889954,16.621530532836914,16.393033981323242,0.2503860294818878,0.04345725476741791,0.20018097758293152,0.18544040620326996,0.9996880292892456,2.0093457351322286e-05,0.9996631145477295,0.9996520280838013,0.9028744697570801,0.04822342097759247,0.8406202793121338,0.8050921559333801
urban,20,diffusion_no_token,17.26836395263672,0.6568453907966614,16.555667877197266,16.321420669555664,0.25002333521842957,0.043492984026670456,0.1983221024274826,0.18614453077316284,0.999687671661377,2.0455345293157734e-05,0.9996628761291504,0.9996535181999207,0.9042720198631287,0.045503780245780945,0.8374983668327332,0.8139773607254028
urban,20,diffusion_token,24.75520896911621,1.7804627418518066,22.58870506286621,21.822486877441406,0.6875255107879639,0.06201496347784996,0.608154296875,0.583488941192627,0.9999285340309143,2.2121503207017668e-05,0.999900221824646,0.9998871088027954,0.6690129637718201,0.12233637273311615,0.5052996873855591,0.47186681628227234
rural,0,baseline,16.382890701293945,1.1838996410369873,14.955524444580078,14.279949188232422,0.24001112580299377,0.0343591533601284,0.19693417847156525,0.18570035696029663,0.9997426867485046,2.4994122213684022e-05,0.9997105598449707,0.9996956586837769,0.916752815246582,0.040505677461624146,0.8604949712753296,0.8343289494514465
rural,0,tokenizer_cond,15.873446464538574,0.9576631188392639,14.625908851623535,14.088720321655273,0.20044995844364166,0.0339251309633255,0.15900005400180817,0.1507796198129654,0.9996805787086487,2.5074743462027982e-05,0.999649167060852,0.9996362924575806,0.8871936202049255,0.052615560591220856,0.8262901902198792,0.7910428047180176
rural,0,diffusion_no_token,15.853906631469727,0.969382107257843,14.555517196655273,14.054667472839355,0.2003299444913864,0.03482593223452568,0.15786851942539215,0.14755573868751526,0.9996805191040039,2.507360295567196e-05,0.9996488690376282,0.9996354579925537,0.8937156796455383,0.050746262073516846,0.826744556427002,0.8008784651756287
rural,0,diffusion_token,19.834434509277344,1.999242901802063,17.22012710571289,16.304832458496094,0.5611006617546082,0.06812696158885956,0.47583872079849243,0.44438496232032776,0.9999147057533264,2.5703207938931882e-05,0.9998825788497925,0.9998658895492554,0.6305798888206482,0.124308742582798,0.4657978415489197,0.4423331320285797
rural,3,baseline,17.025362014770508,1.0529930591583252,15.791250228881836,15.285750389099121,0.2571943998336792,0.0379059873521328,0.21212615072727203,0.19900096952915192,0.9997464418411255,2.409637272648979e-05,0.9997151494026184,0.9997029304504395,0.9182798266410828,0.04240219295024872,0.8607214093208313,0.8353005647659302
rural,3,tokenizer_cond,16.20761489868164,0.9188840985298157,15.12308120727539,14.488463401794434,0.2118825614452362,0.035752471536397934,0.17008505761623383,0.1579269915819168,0.9996840953826904,2.329533890588209e-05,0.999654233455658,0.9996404051780701,0.8962085247039795,0.05475318059325218,0.8255122900009155,0.7871913313865662
rural,3,diffusion_no_token,16.188526153564453,0.9459995031356812,15.061779022216797,14.420943260192871,0.21165823936462402,0.036656081676483154,0.16666604578495026,0.15779869258403778,0.9996833801269531,2.3754304493195377e-05,0.9996538162231445,0.9996408224105835,0.8925686478614807,0.04885635897517204,0.8251575231552124,0.8036906123161316
rural,3,diffusion_token,20.79694938659668,2.049565076828003,18.125593185424805,17.04591941833496,0.5873129367828369,0.06725523620843887,0.49900394678115845,0.4691658020019531,0.9999182820320129,2.4821885745041072e-05,0.9998859167098999,0.9998728632926941,0.6372362375259399,0.11960767954587936,0.4939250349998474,0.46673059463500977
rural,6,baseline,17.482316970825195,1.0116519927978516,16.383886337280273,15.792881965637207,0.26999858021736145,0.040646687150001526,0.22141088545322418,0.20683611929416656,0.9997494220733643,2.2857146177557297e-05,0.999721884727478,0.9997059106826782,0.9215546250343323,0.041936054825782776,0.8673475980758667,0.838772714138031
rural,6,tokenizer_cond,16.478618621826172,0.8916226625442505,15.507396697998047,14.815285682678223,0.22077354788780212,0.03729721158742905,0.17700070142745972,0.16448594629764557,0.9996854662895203,2.2787162379245274e-05,0.9996564388275146,0.999643087387085,0.8963909149169922,0.04859040677547455,0.8305031061172485,0.8088948130607605
rural,6,diffusion_no_token,16.45967674255371,0.8469616174697876,15.51968002319336,14.997055053710938,0.22036662697792053,0.03720282018184662,0.17590521275997162,0.16480088233947754,0.9996856451034546,2.2625254132435657e-05,0.9996568560600281,0.9996451139450073,0.8931921720504761,0.04968094080686569,0.8295415639877319,0.7976922392845154
rural,6,diffusion_token,21.623613357543945,2.039614200592041,19.080883026123047,17.959400177001953,0.6102510094642639,0.0657142624258995,0.5240441560745239,0.49644961953163147,0.9999210834503174,2.409015542070847e-05,0.9998894929885864,0.999876856803894,0.632109522819519,0.11188430339097977,0.49552130699157715,0.4676320552825928
rural,9,baseline,17.798376083374023,0.957018256187439,16.7507381439209,16.26442527770996,0.27918344736099243,0.04231691360473633,0.22890649735927582,0.215675488114357,0.9997521042823792,2.196885907324031e-05,0.9997246265411377,0.9997121095657349,0.9222054481506348,0.039159029722213745,0.8652483820915222,0.8460031747817993
rural,9,tokenizer_cond,16.688173294067383,0.8116788268089294,15.765655517578125,15.32020092010498,0.227949857711792,0.03795731067657471,0.1841759979724884,0.1721877157688141,0.999686598777771,2.1951604139758274e-05,0.9996576905250549,0.9996473789215088,0.8949275612831116,0.04691508784890175,0.8300921320915222,0.8087254166603088
rural,9,diffusion_no_token,16.705942153930664,0.8203558921813965,15.82368278503418,15.367859840393066,0.2282714545726776,0.0381300263106823,0.1831211894750595,0.17171993851661682,0.9996863007545471,2.2037227608961985e-05,0.9996586441993713,0.999645471572876,0.8951946496963501,0.05183686688542366,0.8291539549827576,0.7924469709396362
rural,9,diffusion_token,22.42829704284668,2.0654921531677246,19.798826217651367,18.763065338134766,0.6315399408340454,0.06489003449678421,0.5473344922065735,0.5182521343231201,0.9999233484268188,2.3382874132948928e-05,0.999894917011261,0.9998794794082642,0.6479814648628235,0.12207327038049698,0.5019435286521912,0.48006290197372437
rural,12,baseline,17.97027015686035,0.9753158092498779,16.95463752746582,16.45751190185547,0.2843598425388336,0.04362637549638748,0.23160135746002197,0.21609511971473694,0.9997532367706299,2.1685225874534808e-05,0.9997256994247437,0.9997135996818542,0.9237176775932312,0.0362330824136734,0.8802628517150879,0.8608680963516235
rural,12,tokenizer_cond,16.83333969116211,0.7947245240211487,16.029464721679688,15.508183479309082,0.23428165912628174,0.03938774764537811,0.18677380681037903,0.1753208339214325,0.9996861815452576,2.145938742614817e-05,0.9996588230133057,0.9996477961540222,0.9026373624801636,0.04651723802089691,0.8378966450691223,0.8089245557785034
rural,12,diffusion_no_token,16.885238647460938,0.764686107635498,16.044687271118164,15.62389087677002,0.23549586534500122,0.03935176134109497,0.18918022513389587,0.17683085799217224,0.9996870756149292,2.1925108740106225e-05,0.9996594190597534,0.9996472597122192,0.9005059599876404,0.05381777137517929,0.8306008577346802,0.8036872148513794
rural,12,diffusion_token,23.106252670288086,2.0665533542633057,20.72625732421875,19.55455207824707,0.6507486701011658,0.06358572095632553,0.5654167532920837,0.5443683862686157,0.9999249577522278,2.3097425582818687e-05,0.9998962879180908,0.9998828172683716,0.6521723866462708,0.11340881884098053,0.513741672039032,0.4882921576499939
rural,15,baseline,18.080875396728516,0.8826181888580322,17.091707229614258,16.6882381439209,0.287385493516922,0.043950341641902924,0.23458483815193176,0.22082160413265228,0.9997534155845642,2.0713432604679838e-05,0.9997275471687317,0.9997146129608154,0.9269949793815613,0.03509920835494995,0.8825072646141052,0.8600199818611145
rural,15,tokenizer_cond,16.974166870117188,0.801405668258667,16.165771484375,15.780957221984863,0.24099361896514893,0.040602151304483414,0.19161278009414673,0.17927713692188263,0.999686598777771,2.1655167074641213e-05,0.9996603727340698,0.9996490478515625,0.9014334678649902,0.049813784658908844,0.8343827128410339,0.8022398352622986
rural,15,diffusion_no_token,16.985754013061523,0.7381663918495178,16.197662353515625,15.845809936523438,0.24067693948745728,0.0406307652592659,0.19292308390140533,0.1794462502002716,0.9996863007545471,2.1347887013689615e-05,0.9996590614318848,0.9996480941772461,0.9016831517219543,0.04983875900506973,0.8327469229698181,0.8087610602378845
rural,15,diffusion_token,23.54663848876953,2.041334390640259,21.104921340942383,19.89201545715332,0.6634103059768677,0.06373841315507889,0.5783344507217407,0.5514715313911438,0.9999262094497681,2.2355734472512268e-05,0.9998979568481445,0.9998846054077148,0.6672737002372742,0.1177624836564064,0.5211252570152283,0.4759877920150757
rural,18,baseline,18.121461868286133,0.9062210917472839,17.151107788085938,16.750839233398438,0.28912055492401123,0.044116999953985214,0.2361796647310257,0.22266630828380585,0.9997534155845642,2.171999767597299e-05,0.9997283220291138,0.9997152090072632,0.9280694127082825,0.03603840246796608,0.8772456645965576,0.8595494627952576
rural,18,tokenizer_cond,17.073482513427734,0.7534932494163513,16.270992279052734,15.939678192138672,0.2454896867275238,0.04240071401000023,0.19531328976154327,0.18151257932186127,0.9996866583824158,2.1334035409381613e-05,0.9996605515480042,0.9996494054794312,0.9019832015037537,0.04807934910058975,0.8455410003662109,0.802472710609436
rural,18,diffusion_no_token,17.04836082458496,0.7430816292762756,16.268957138061523,15.907312393188477,0.24494796991348267,0.04232485219836235,0.19364266097545624,0.18074800074100494,0.9996864199638367,2.0626801415346563e-05,0.9996609687805176,0.9996480941772461,0.903776228427887,0.04734709486365318,0.8376650214195251,0.811869204044342
rural,18,diffusion_token,23.85013198852539,2.0180892944335938,21.24593162536621,20.267377853393555,0.671916127204895,0.06386453658342361,0.5904622077941895,0.5623323917388916,0.9999266266822815,2.2339485440170392e-05,0.9998983144760132,0.9998864531517029,0.6569855809211731,0.11508248746395111,0.5054392218589783,0.47963106632232666
rural,20,baseline,18.15114974975586,0.8715264797210693,17.241004943847656,16.79256248474121,0.29042553901672363,0.04437493160367012,0.23630058765411377,0.2227603942155838,0.9997535943984985,2.055740696960129e-05,0.9997280836105347,0.9997157454490662,0.9274405837059021,0.037560150027275085,0.876807451248169,0.8551939725875854
rural,20,tokenizer_cond,17.06719207763672,0.7592905163764954,16.28804588317871,15.935569763183594,0.24689528346061707,0.0423174723982811,0.19750317931175232,0.18287603557109833,0.999686598777771,2.1177702365093865e-05,0.9996596574783325,0.999648928642273,0.8988692760467529,0.047672729939222336,0.8386349678039551,0.8000601530075073
rural,20,diffusion_no_token,17.08837890625,0.7810189723968506,16.322383880615234,15.959382057189941,0.24712947010993958,0.04251565411686897,0.19733646512031555,0.18385016918182373,0.9996863007545471,2.1066907720523886e-05,0.9996601939201355,0.9996498823165894,0.9040806293487549,0.046928226947784424,0.8465151786804199,0.8205856084823608
rural,20,diffusion_token,23.986427307128906,2.135242223739624,21.399295806884766,20.25224494934082,0.6773228645324707,0.06485582143068314,0.5911672711372375,0.5632176399230957,0.9999268054962158,2.256381412735209e-05,0.9998981952667236,0.9998829364776611,0.650455117225647,0.11597763746976852,0.5115193128585815,0.4837350845336914
highway,0,baseline,16.266883850097656,0.9826960563659668,15.015108108520508,14.656791687011719,0.22292526066303253,0.03515825420618057,0.17931094765663147,0.16809581220149994,0.9997284412384033,2.522624890843872e-05,0.9996944069862366,0.9996817111968994,0.9198089838027954,0.035224348306655884,0.8672966361045837,0.8521015048027039
highway,0,tokenizer_cond,15.96364974975586,0.6462734341621399,15.1519136428833,14.88722038269043,0.19189532101154327,0.03557655215263367,0.14839600026607513,0.13861504197120667,0.9996748566627502,2.4482984372298233e-05,0.999643862247467,0.9996297955513,0.9005756974220276,0.04809489846229553,0.8367795348167419,0.8084394931793213
highway,0,diffusion_no_token,15.965426445007324,0.6536595821380615,15.185964584350586,14.869901657104492,0.19193503260612488,0.03650560602545738,0.14848503470420837,0.13759727776050568,0.9996748566627502,2.4563387341913767e-05,0.9996448159217834,0.9996302127838135,0.8989956974983215,0.05055228993296623,0.8339903950691223,0.8001424670219421
highway,0,diffusion_token,19.909439086914062,1.2259697914123535,18.300729751586914,17.788888931274414,0.5157899260520935,0.060242075473070145,0.4396955370903015,0.41663873195648193,0.9999089241027832,2.5445113351452164e-05,0.9998769164085388,0.9998614192008972,0.6385461688041687,0.10983095318078995,0.49579596519470215,0.47140923142433167
highway,3,baseline,16.99444580078125,0.8242043852806091,15.952881813049316,15.617825508117676,0.24540454149246216,0.038908977061510086,0.197529599070549,0.1859714239835739,0.9997333288192749,2.3603397494298406e-05,0.9997028112411499,0.9996890425682068,0.9238464832305908,0.03839236497879028,0.8716095685958862,0.8523182272911072
highway,3,tokenizer_cond,16.42330551147461,0.6164581179618835,15.6745023727417,15.442392349243164,0.2101401835680008,0.03781048581004143,0.16537544131278992,0.1543581485748291,0.9996791481971741,2.3148046238929965e-05,0.9996500015258789,0.9996374249458313,0.8967640995979309,0.05178214609622955,0.8394643664360046,0.8198184370994568
highway,3,diffusion_no_token,16.41518211364746,0.6214040517807007,15.659629821777344,15.416060447692871,0.20987477898597717,0.03781042993068695,0.16490548849105835,0.15352138876914978,0.9996795654296875,2.33802948059747e-05,0.9996502995491028,0.999636709690094,0.903413712978363,0.04925265535712242,0.8364716172218323,0.8161939978599548
highway,3,diffusion_token,20.968481063842773,1.2040249109268188,19.421533584594727,18.933792114257812,0.548835277557373,0.05780163034796715,0.47394147515296936,0.45234373211860657,0.9999133944511414,2.4175284124794416e-05,0.999882698059082,0.9998685121536255,0.6586735248565674,0.11440703272819519,0.5178412199020386,0.48265066742897034
highway,6,baseline,17.405929565429688,0.7684603929519653,16.505054473876953,16.20384407043457,0.2591858506202698,0.041447460651397705,0.21038641035556793,0.19721479713916779,0.999737024307251,2.2525902750203386e-05,0.9997082948684692,0.999695360660553,0.9274423718452454,0.03794707730412483,0.8718317747116089,0.8566837906837463
highway,6,tokenizer_cond,16.653030395507812,0.6165850162506104,15.941278457641602,15.721291542053223,0.22102117538452148,0.03866708278656006,0.17444613575935364,0.16296999156475067,0.9996808171272278,2.2592574168811552e-05,0.9996525645256042,0.9996405839920044,0.899325966835022,0.05064373463392258,0.8274755477905273,0.8012416362762451
highway,6,diffusion_no_token,16.661523818969727,0.6244510412216187,15.931168556213379,15.706514358520508,0.2212197631597519,0.039237648248672485,0.17493510246276855,0.16237926483154297,0.9996808171272278,2.2405287381843664e-05,0.9996535778045654,0.999640941619873,0.8962284326553345,0.054215818643569946,0.8167494535446167,0.7960205674171448
highway,6,diffusion_token,21.703868865966797,1.2002089023590088,20.149641036987305,19.623502731323242,0.5744031667709351,0.055658187717199326,0.5037664175033569,0.48052892088890076,0.9999160766601562,2.3489716113545e-05,0.9998862743377686,0.9998746514320374,0.6452356576919556,0.11064338684082031,0.5158950686454773,0.4808793365955353
highway,9,baseline,17.622196197509766,0.7491633892059326,16.702407836914062,16.437864303588867,0.26741379499435425,0.042517006397247314,0.2150108367204666,0.20390434563159943,0.9997391700744629,2.233470331702847e-05,0.9997109770774841,0.9996975064277649,0.92319256067276,0.03860970586538315,0.8668376803398132,0.8496848344802856
highway,9,tokenizer_cond,16.798208236694336,0.6031796932220459,16.109262466430664,15.880614280700684,0.22908717393875122,0.039626654237508774,0.18349100649356842,0.17111821472644806,0.999681293964386,2.168498576793354e-05,0.9996539354324341,0.9996424913406372,0.8979772329330444,0.048870548605918884,0.8314712047576904,0.8010656237602234
highway,9,diffusion_no_token,16.785877227783203,0.6078491806983948,16.0891170501709,15.828600883483887,0.22881600260734558,0.03962239623069763,0.18219684064388275,0.1690453141927719,0.9996816515922546,2.1123920305399224e-05,0.9996558427810669,0.9996423125267029,0.904051661491394,0.044671494513750076,0.8392530679702759,0.8151242136955261
highway,9,diffusion_token,22.13329315185547,1.220258116722107,20.519052505493164,20.051340103149414,0.5911430716514587,0.05547722429037094,0.5204042792320251,0.49571526050567627,0.9999176263809204,2.334815144422464e-05,0.9998880624771118,0.9998731017112732,0.6677545309066772,0.11485852301120758,0.5268973708152771,0.4953575134277344
highway,12,baseline,17.74734878540039,0.7394155263900757,16.887310028076172,16.59941291809082,0.27256354689598083,0.043430864810943604,0.22054405510425568,0.2065497487783432,0.9997406005859375,2.158966708520893e-05,0.9997139573097229,0.9997009634971619,0.9290985465049744,0.03862344101071358,0.8853093385696411,0.8729405403137207
highway,12,tokenizer_cond,16.877281188964844,0.6152544021606445,16.168010711669922,15.982524871826172,0.23532642424106598,0.040563903748989105,0.18764492869377136,0.1753019094467163,0.9996817111968994,2.1532321625272743e-05,0.99965500831604,0.9996422529220581,0.9056662917137146,0.044290632009506226,0.8383491635322571,0.8147921562194824
highway,12,diffusion_no_token,16.882917404174805,0.6124027371406555,16.201862335205078,15.969512939453125,0.23475119471549988,0.04021760821342468,0.18700888752937317,0.174129456281662,0.9996817708015442,2.1142050172784366e-05,0.9996552467346191,0.999643087387085,0.9056422710418701,0.048039812594652176,0.83526211977005,0.8062179684638977
highway,12,diffusion_token,22.39205551147461,1.2278262376785278,20.79790496826172,20.29188346862793,0.6029598116874695,0.0554610900580883,0.5324312448501587,0.5076102614402771,0.9999187588691711,2.3192000298877247e-05,0.99988853931427,0.9998760223388672,0.6883164048194885,0.11469969898462296,0.5476958155632019,0.5210627317428589
highway,15,baseline,17.795461654663086,0.7277851104736328,16.95110321044922,16.70737648010254,0.27554965019226074,0.043972477316856384,0.22258029878139496,0.21149921417236328,0.9997411370277405,2.1529649529838935e-05,0.9997141361236572,0.9997022151947021,0.9276917576789856,0.03452532738447189,0.8854022026062012,0.8648372292518616
highway,15,tokenizer_cond,16.93037223815918,0.6077982783317566,16.220497131347656,16.04239845275879,0.23894672095775604,0.04147850349545479,0.18917040526866913,0.17728212475776672,0.9996818900108337,2.109684828610625e-05,0.9996566772460938,0.9996429681777954,0.9035621881484985,0.04536479339003563,0.8433495759963989,0.8090916275978088
highway,15,diffusion_no_token,16.930133819580078,0.6154441833496094,16.240196228027344,16.047693252563477,0.2388603389263153,0.04127019643783569,0.18951357901096344,0.1778174191713333,0.9996817111968994,2.114062044711318e-05,0.9996558427810669,0.9996426105499268,0.9005028605461121,0.04758452996611595,0.8312999606132507,0.8142783045768738
highway,15,diffusion_token,22.550086975097656,1.2134382724761963,21.026290893554688,20.435049057006836,0.610281229019165,0.054767463356256485,0.5412424802780151,0.5138235092163086,0.9999191761016846,2.2522917788592167e-05,0.9998913407325745,0.9998776912689209,0.6801813840866089,0.11736683547496796,0.5338810086250305,0.5157471895217896
highway,18,baseline,17.841829299926758,0.721736490726471,16.97620391845703,16.712337493896484,0.2776091694831848,0.04387584701180458,0.22549769282341003,0.21299844980239868,0.9997419714927673,2.1159081370569766e-05,0.9997153282165527,0.9997038841247559,0.9268370866775513,0.038293372839689255,0.8789925575256348,0.8581200242042542
highway,18,tokenizer_cond,16.953317642211914,0.6347028017044067,16.2315616607666,16.026954650878906,0.24127040803432465,0.042510706931352615,0.19123631715774536,0.1776510775089264,0.999681830406189,2.158525603590533e-05,0.9996554255485535,0.9996423721313477,0.9068467020988464,0.046659622341394424,0.8480428457260132,0.816562294960022
highway,18,diffusion_no_token,16.962156295776367,0.6311329007148743,16.237804412841797,16.023754119873047,0.24129657447338104,0.04226113110780716,0.19008277356624603,0.17762605845928192,0.9996819496154785,2.1253126760711893e-05,0.9996557235717773,0.9996424913406372,0.9050693511962891,0.04508442059159279,0.8449314832687378,0.8158430457115173
highway,18,diffusion_token,22.623313903808594,1.239993691444397,21.075143814086914,20.516645431518555,0.6148490309715271,0.0544586256146431,0.5445604920387268,0.5224720239639282,0.9999196529388428,2.280493026773911e-05,0.9998911023139954,0.9998771548271179,0.6976296305656433,0.11375588178634644,0.559577465057373,0.5157405734062195
highway,20,baseline,17.84515380859375,0.7183290719985962,17.012454986572266,16.738601684570312,0.2782651484012604,0.0443112812936306,0.2255590856075287,0.21210138499736786,0.9997420310974121,2.1135325368959457e-05,0.9997162818908691,0.9997029900550842,0.9267593026161194,0.043333765119314194,0.8797491788864136,0.8540560603141785
highway,20,tokenizer_cond,16.96488380432129,0.6104156374931335,16.26204490661621,16.070392608642578,0.24200285971164703,0.04253939911723137,0.19093774259090424,0.17992858588695526,0.9996815323829651,2.101532300002873e-05,0.9996550679206848,0.9996426701545715,0.9107198715209961,0.04663993418216705,0.8562266230583191,0.8285700082778931
highway,20,diffusion_no_token,16.957231521606445,0.6248013973236084,16.237586975097656,16.077451705932617,0.24170367419719696,0.04237624257802963,0.19140619039535522,0.1781308650970459,0.999681293964386,2.121829311363399e-05,0.9996545314788818,0.9996435642242432,0.9048224091529846,0.04730889946222305,0.8389144539833069,0.8079089522361755
highway,20,diffusion_token,22.617944717407227,1.2467434406280518,21.040857315063477,20.5445613861084,0.6152147650718689,0.054507337510585785,0.5458849668502808,0.5214946269989014,0.9999194145202637,2.2642776457360014e-05,0.9998906254768372,0.9998781681060791,0.6896618008613586,0.1202370747923851,0.5309469103813171,0.49745023250579834
umi,0,baseline,16.917512893676758,1.2260932922363281,15.452845573425293,14.772640228271484,0.2521931827068329,0.03762666881084442,0.20571789145469666,0.19410794973373413,0.9997446537017822,2.441180549794808e-05,0.9997144341468811,0.9996991157531738,0.923244833946228,0.036673612892627716,0.8716822862625122,0.8577747344970703
umi,0,tokenizer_cond,16.449840545654297,0.8742988705635071,15.45770263671875,14.847562789916992,0.2117491364479065,0.037347692996263504,0.16682958602905273,0.15588487684726715,0.9996834993362427,2.4451273930026218e-05,0.9996534585952759,0.9996399283409119,0.8909940719604492,0.055286943912506104,0.8138062357902527,0.7834829092025757
umi,0,diffusion_no_token,16.470008850097656,0.8472481966018677,15.505935668945312,14.939983367919922,0.21219611167907715,0.037308961153030396,0.16752037405967712,0.15726201236248016,0.9996835589408875,2.3917004000395536e-05,0.9996540546417236,0.9996394515037537,0.8998494148254395,0.04766124486923218,0.8350704908370972,0.8062781095504761
umi,0,diffusion_token,21.283000946044922,1.8628934621810913,18.91094398498535,17.66220474243164,0.5826475024223328,0.06808704137802124,0.4929991662502289,0.4661157429218292,0.9999176263809204,2.5532572180964053e-05,0.9998852014541626,0.9998711347579956,0.6256656050682068,0.12143298983573914,0.47574183344841003,0.45669203996658325
umi,3,baseline,17.571269989013672,0.995806872844696,16.433265686035156,15.948723793029785,0.26891273260116577,0.039909202605485916,0.21946296095848083,0.2046806812286377,0.9997484683990479,2.332049552933313e-05,0.9997186660766602,0.9997063875198364,0.9224363565444946,0.03983413055539131,0.8658006191253662,0.8479860424995422
umi,3,tokenizer_cond,16.743322372436523,0.8084468841552734,15.890508651733398,15.479103088378906,0.2227298766374588,0.03864144906401634,0.17725147306919098,0.16571812331676483,0.999686598777771,2.2778216589358635e-05,0.9996578693389893,0.9996474981307983,0.9021984338760376,0.048465028405189514,0.8320807218551636,0.8084341287612915
umi,3,diffusion_no_token,16.727676391601562,0.8183123469352722,15.873705863952637,15.394577026367188,0.2222347855567932,0.038667354732751846,0.17503227293491364,0.16370980441570282,0.999686062335968,2.296311140526086e-05,0.9996572136878967,0.9996429681777954,0.8939910531044006,0.05395223945379257,0.8287922143936157,0.7904232144355774
